method,pid,session,n_questions,exact_duplicate_rate,intent_duplicate_rate,categories_covered,min_per_category,category_entropy,replacement_churn,longitudinal_repetition,change_onsets,change_followup_rate,mean_words,non_question_items,invalid_output_rate,llm_calls,retries,generated_items,selection_ms,synthetic_rating_quality,semantic_near_dup_pair_rate,semantic_diversity,relevance_proxy_new
V2 −longitudinal,P003,4,20,0.0,0.2,1.0,4,1.0,0.1,0.5,1,0.0,8.55,0.0,0.03333333333333333,1,0,30,13.929584063589573,3.2851410934742673,0.0,0.7312888993692164,0.19741492067652056
V2 −longitudinal,P003,5,20,0.0,0.4,1.0,4,1.0,0.25,0.6,1,1.0,8.7,0.0,0.03333333333333333,1,0,30,14.380500186234713,3.467225220752803,0.0,0.7369365669445759,0.5461407449475197
V2 −longitudinal,P004,0,20,0.0,0.4,1.0,4,1.0,,,0,,8.9,0.0,0.0,1,0,60,11.732749873772264,2.9098258004004345,0.005263157894736842,0.6732026235571577,0.2700097129084807
V2 −longitudinal,P004,1,20,0.0,0.3,1.0,4,1.0,0.25,0.6,0,,8.85,0.0,0.06666666666666667,1,0,30,10.624708142131567,3.2554078088484735,0.0,0.7243471312406687,0.2615249224635426
V2 −longitudinal,P004,2,20,0.0,0.2,1.0,4,1.0,0.25,0.4,0,,8.5,0.0,0.06666666666666667,1,0,30,12.30125012807548,3.3352084778251103,0.0,0.7395685920344705,0.2726255653081574
V2 −longitudinal,P004,3,20,0.0,0.3,1.0,4,1.0,0.25,0.2,1,0.0,8.45,0.0,0.03333333333333333,1,0,30,13.927499996498227,3.437006870604198,0.0,0.735066445872419,0.2398354111436324
V2 −longitudinal,P004,4,20,0.0,0.3,1.0,3,0.9921503172858167,0.3,0.3333333333333333,1,1.0,8.65,0.0,0.0,1,0,30,13.951375149190426,3.614814214460906,0.0,0.7155294936777545,0.5512003750980271
V2 −longitudinal,P004,5,20,0.0,0.3,1.0,4,1.0,0.1,1.0,1,0.0,8.55,0.0,0.1,1,0,30,14.145500026643276,3.5019040288142556,0.0,0.7083750727826663,0.13854883697481454
V2 −longitudinal,P005,0,20,0.0,0.1,1.0,4,1.0,,,0,,8.55,0.0,0.08333333333333333,1,0,60,11.533458949998021,3.432330660830619,0.0,0.7111891897115472,0.2911454606559248
V2 −longitudinal,P005,1,20,0.0,0.3,1.0,4,1.0,0.35,0.5714285714285714,0,,8.6,0.0,0.1,1,0,30,10.237500071525574,3.7056325761543336,0.0,0.7114159507559425,0.31319746321064096
V2 −longitudinal,P005,2,20,0.0,0.2,1.0,4,1.0,0.25,0.2,1,1.0,8.75,0.0,0.03333333333333333,1,0,30,12.574041960760951,3.551098580206575,0.0,0.7281931531245107,0.23173655752629338
V2 −longitudinal,P005,3,20,0.0,0.2,1.0,4,1.0,0.2,0.25,1,0.0,8.8,0.0,0.03333333333333333,1,0,30,14.058625092729926,3.4328150961315673,0.0,0.7319513688181951,0.4572089311598586
V2 −longitudinal,P005,4,20,0.0,0.3,1.0,4,1.0,0.2,0.5,1,1.0,8.75,0.0,0.06666666666666667,1,0,30,13.75191705301404,3.6593061680574905,0.005263157894736842,0.7355447026682966,0.43052057666641846
V2 −longitudinal,P005,5,20,0.0,0.3,1.0,4,1.0,0.1,0.5,1,0.0,8.7,0.0,0.16666666666666666,1,0,30,13.51729198358953,3.6974212578486125,0.005263157894736842,0.7450686706714528,0.4611287197787438
V2 −longitudinal,P006,0,20,0.0,0.0,1.0,4,1.0,,,0,,9.0,0.0,0.06666666666666667,1,0,60,11.192167177796364,3.1464877099542194,0.0,0.699050471976538,0.30289250715984634
V2 −longitudinal,P006,1,20,0.0,0.1,1.0,3,0.9921503172858167,0.35,0.2857142857142857,1,1.0,8.6,0.0,0.0,1,0,30,10.691249975934625,3.5830361481119475,0.005263157894736842,0.709976060927217,0.3042211023839048
V2 −longitudinal,P006,2,20,0.0,0.2,1.0,3,0.9921503172858167,0.2,0.25,0,,8.75,0.0,0.0,1,0,30,12.441915925592184,3.5846458063901054,0.005263157894736842,0.756079738877809,0.512746608735869
V2 −longitudinal,P006,3,20,0.0,0.3,1.0,3,0.9921503172858167,0.1,0.5,1,1.0,8.85,0.0,0.0,1,0,30,13.134958921000361,3.4480655230041024,0.005263157894736842,0.7637738524785845,0.5811028024953402
V2 −longitudinal,P006,4,20,0.0,0.3,1.0,3,0.9921503172858167,0.2,0.5,0,,9.0,0.0,0.03333333333333333,1,0,30,13.74674984253943,3.577160463651704,0.005263157894736842,0.7616241281654614,0.43471600467583765
V2 −longitudinal,P006,5,20,0.0,0.2,1.0,3,0.9921503172858167,0.1,0.0,1,1.0,8.9,0.0,0.13333333333333333,1,0,30,14.092958997935057,3.5472766752877063,0.005263157894736842,0.7705261908275465,0.42911727225219964
V2 −longitudinal,P007,0,20,0.0,0.3,1.0,4,1.0,,,0,,8.5,0.0,0.08333333333333333,1,0,60,11.315208161249757,2.835766052662712,0.0,0.7420852555984584,0.2974347797429078
V2 −longitudinal,P007,1,20,0.0,0.2,1.0,4,1.0,0.45,0.4444444444444444,0,,8.5,0.0,0.0,1,0,30,10.259791044518352,3.007801318813394,0.0,0.7416274147377471,0.3143175454844332
V2 −longitudinal,P007,2,20,0.0,0.3,1.0,4,1.0,0.3,0.5,1,1.0,8.85,0.0,0.03333333333333333,1,0,30,12.531541986390948,3.313182948033648,0.0,0.7498639651075096,0.2855504746943912
V2 −longitudinal,P007,3,20,0.0,0.3,1.0,4,1.0,0.25,0.2,1,1.0,9.2,0.0,0.06666666666666667,1,0,30,13.563374988734722,3.0837417045877418,0.0,0.7419008160819263,0.3632936786170688
V2 −longitudinal,P007,4,20,0.0,0.3,1.0,3,0.9921503172858167,0.2,0.5,1,1.0,9.15,0.0,0.03333333333333333,1,0,30,14.45004204288125,3.332196750064545,0.0,0.778661752289347,0.3210685939945797
V2 −longitudinal,P007,5,20,0.0,0.3,1.0,3,0.9921503172858167,0.2,0.5,0,,8.9,0.0,0.06666666666666667,1,0,30,14.413499971851707,3.3443042861516545,0.0,0.7926274875318456,0.3416865357097535
V2 −longitudinal,P008,0,20,0.0,0.3,1.0,4,1.0,,,0,,9.05,0.0,0.08333333333333333,1,0,60,11.343250051140785,3.125947251879176,0.005263157894736842,0.7060230269645205,0.2699674134149904
V2 −longitudinal,P008,1,20,0.0,0.3,1.0,4,1.0,0.4,0.25,1,1.0,8.85,0.0,0.0,1,0,30,10.92195906676352,3.0955096517044134,0.005263157894736842,0.65134776934702,0.32737966908345556
V2 −longitudinal,P008,2,20,0.0,0.2,1.0,4,1.0,0.2,0.25,1,1.0,9.1,0.0,0.03333333333333333,1,0,30,12.385375099256635,3.1664655856313284,0.005263157894736842,0.7065102668056796,0.4205143623697081
V2 −longitudinal,P008,3,20,0.0,0.3,1.0,4,1.0,0.2,0.75,1,1.0,9.25,0.0,0.03333333333333333,1,0,30,13.502500019967556,3.2214413384966094,0.005263157894736842,0.7165242864487236,0.3156121533906326
V2 −longitudinal,P008,4,20,0.0,0.45,1.0,4,1.0,0.3,0.6666666666666666,1,1.0,9.4,0.0,0.06666666666666667,1,0,30,13.74829187989235,3.3155040628676837,0.005263157894736842,0.721320711743523,0.39939643171995437
V2 −longitudinal,P008,5,20,0.0,0.1,1.0,4,1.0,0.25,0.2,1,1.0,8.65,0.0,0.03333333333333333,1,0,30,15.06691612303257,3.3879166602964617,0.005263157894736842,0.7218899216101922,0.43948793832479927
V2 −longitudinal,P009,0,20,0.0,0.0,1.0,4,1.0,,,0,,8.95,0.0,0.06666666666666667,1,0,60,11.657209135591984,2.962467211738336,0.0,0.708998243361017,0.27427497726457284
V2 −longitudinal,P009,1,20,0.0,0.1,1.0,4,1.0,0.35,0.2857142857142857,0,,8.8,0.0,0.13333333333333333,1,0,30,18.99987505748868,3.408017999596668,0.0,0.7178302748322485,0.374171937628642
V2 −longitudinal,P009,2,20,0.0,0.1,1.0,4,1.0,0.1,0.5,0,,8.6,0.0,0.1,1,0,30,11.533208889886737,3.483364869750573,0.005263157894736842,0.7219240333553791,0.390447251038993
V2 −longitudinal,P009,3,20,0.0,0.1,1.0,4,1.0,0.3,0.3333333333333333,1,1.0,8.65,0.0,0.03333333333333333,1,0,30,12.782000005245209,3.418155136445452,0.0,0.7081443744617465,0.3755287940037583
V2 −longitudinal,P009,4,20,0.0,0.2,1.0,4,1.0,0.1,0.5,0,,8.55,0.0,0.1,1,0,30,12.88945903070271,3.452630401224399,0.0,0.7319179109174032,0.577928093605671
V2 −longitudinal,P009,5,20,0.0,0.2,1.0,4,1.0,0.15,0.6666666666666666,0,,8.75,0.0,0.03333333333333333,1,0,30,14.266875106841326,3.3816171859043065,0.0,0.7387190277810906,0.2794747765316095
V2 −longitudinal,P010,0,20,0.0,0.3,1.0,4,1.0,,,0,,8.95,0.0,0.05,1,0,60,11.506875045597553,3.079317733225621,0.005263157894736842,0.7080678534526326,0.32006676243113447
V2 −longitudinal,P010,1,20,0.0,0.2,1.0,4,1.0,0.35,0.14285714285714285,1,1.0,8.5,0.0,0.1,1,0,30,10.207292158156633,3.054092683391161,0.0,0.7497118645345251,0.2510695114087777
V2 −longitudinal,P010,2,20,0.0,0.2,1.0,4,1.0,0.2,0.75,0,,8.25,0.0,0.06666666666666667,1,0,30,12.592332903295755,3.192271173946788,0.0,0.7548411330260674,0.3639386894016993
V2 −longitudinal,P010,3,20,0.0,0.5,1.0,4,1.0,0.25,0.6,0,,8.8,0.0,0.06666666666666667,1,0,30,13.555000070482492,3.437829143231929,0.0,0.7446408921059138,0.2636756359576586
V2 −longitudinal,P010,4,20,0.0,0.4,1.0,3,0.9921503172858167,0.25,0.0,1,1.0,9.0,0.0,0.0,1,0,30,14.525624923408031,3.427496566008414,0.0,0.7405856834535429,0.2759878425670643
V2 −longitudinal,P010,5,20,0.0,0.2,1.0,3,0.9921503172858167,0.25,0.4,1,1.0,9.1,0.0,0.03333333333333333,1,0,30,15.480834059417248,3.3686319216143445,0.0,0.7550135887396381,0.49658119515111654
V2 −longitudinal,P011,0,20,0.0,0.1,1.0,4,1.0,,,0,,9.2,0.0,0.0,1,0,60,12.481915997341275,2.5973364078004497,0.0,0.6742431440925691,0.300580678481148
V2 −longitudinal,P011,1,20,0.0,0.2,1.0,3,0.9921503172858167,0.5,0.4,1,1.0,8.95,0.0,0.03333333333333333,1,0,30,10.254916967824101,3.0536602525541383,0.0,0.6946932719101959,0.2855431735149915
V2 −longitudinal,P011,2,20,0.0,0.3,1.0,4,1.0,0.2,0.5,1,1.0,8.95,0.0,0.1,1,0,30,11.984916869550943,3.1868491272937844,0.0,0.7480731411086887,0.32027180088006374
V2 −longitudinal,P011,3,20,0.0,0.3,1.0,4,1.0,0.25,0.4,1,1.0,9.4,0.0,0.1,1,0,30,13.228707946836948,3.230609396383511,0.0,0.7648632110271332,0.30683947072098305
V2 −longitudinal,P011,4,20,0.0,0.4,1.0,4,1.0,0.15,0.3333333333333333,1,1.0,9.1,0.0,0.06666666666666667,1,0,30,13.97137506864965,3.4353947673208536,0.0,0.7809931578387992,0.47176913454486297
V2 −longitudinal,P011,5,20,0.0,0.2,1.0,4,1.0,0.25,0.6,0,,8.95,0.0,0.03333333333333333,1,0,30,16.06974983587861,3.2415319923952395,0.0,0.7464175532882225,0.2127104535829893
V2 −longitudinal,P012,0,20,0.0,0.3,1.0,4,1.0,,,0,,8.5,0.0,0.03333333333333333,1,0,60,11.952125001698732,2.940852125195681,0.0,0.7282770745478423,0.288977471386688
V2 −longitudinal,P012,1,20,0.0,0.1,1.0,4,1.0,0.35,0.0,1,1.0,8.55,0.0,0.06666666666666667,1,0,30,10.91475016437471,3.0299122245452366,0.0,0.7412072354791159,0.281882752785352
V2 −longitudinal,P012,2,20,0.0,0.1,1.0,3,0.9921503172858167,0.45,0.2222222222222222,1,1.0,8.3,0.0,0.03333333333333333,1,0,30,12.154791969805956,3.467013556924323,0.0,0.7304438662486538,0.2852746332729329
V2 −longitudinal,P012,3,20,0.0,0.2,1.0,3,0.9921503172858167,0.15,0.3333333333333333,0,,8.35,0.0,0.0,1,0,30,15.167915960773826,3.551344931817564,0.0,0.7405997274780469,0.4175782977674447
V2 −longitudinal,P012,4,20,0.0,0.2,1.0,3,0.9921503172858167,0.05,1.0,0,,8.45,0.0,0.0,1,0,30,14.697832986712456,3.5908116982492344,0.0,0.7428118623363635,0.21809931248754771
V2 −longitudinal,P012,5,20,0.0,0.1,1.0,4,1.0,0.15,1.0,0,,8.55,0.0,0.06666666666666667,1,0,30,14.675125014036894,3.4829884603651706,0.0,0.7220700331319128,0.2763383935569446
V2 −longitudinal,P013,0,20,0.0,0.35,1.0,4,1.0,,,0,,8.9,0.0,0.016666666666666666,1,0,60,12.105417205020785,3.114545442356444,0.0,0.6594280296554096,0.2663672652323941
V2 −longitudinal,P013,1,20,0.0,0.4,1.0,4,1.0,0.35,0.2857142857142857,0,,8.8,0.0,0.06666666666666667,1,0,30,10.660333093255758,3.3258677417957414,0.0,0.7082951003900184,0.25419841811431737
V2 −longitudinal,P013,2,20,0.0,0.3,1.0,4,1.0,0.3,0.3333333333333333,1,1.0,8.85,0.0,0.03333333333333333,1,0,30,13.0816251039505,3.6454866669633716,0.0,0.7268441171433968,0.3675796551848321
V2 −longitudinal,P013,3,20,0.0,0.3,1.0,4,1.0,0.2,0.0,1,1.0,8.9,0.0,0.03333333333333333,1,0,30,14.475666917860508,3.6936495449043414,0.0,0.7392099712056002,0.4578467608573748
V2 −longitudinal,P013,4,20,0.0,0.3,1.0,4,1.0,0.15,0.3333333333333333,1,1.0,8.8,0.0,0.0,1,0,30,15.684165991842747,3.6769865850198244,0.0,0.7586820631873605,0.30995372181490627
V2 −longitudinal,P013,5,20,0.0,0.4,1.0,4,1.0,0.05,1.0,0,,8.85,0.0,0.03333333333333333,1,0,30,14.592708786949515,3.7850863928478837,0.0,0.7606688513372505,0.0
V2 −longitudinal,P014,0,20,0.0,0.2,1.0,4,1.0,,,0,,8.45,0.0,0.03333333333333333,1,0,60,11.806333903223276,3.101216893132623,0.0,0.7013053253643491,0.23880245051598256
V2 −longitudinal,P014,1,20,0.0,0.3,1.0,4,1.0,0.2,0.5,1,0.0,8.45,0.0,0.06666666666666667,1,0,30,9.871958987787366,3.165558241442352,0.0,0.7137584779408723,0.3164230924190288
V2 −longitudinal,P014,2,20,0.0,0.3,1.0,4,1.0,0.25,0.4,0,,8.75,0.0,0.06666666666666667,1,0,30,11.862958082929254,3.237637748863301,0.005263157894736842,0.7052714126181441,0.37444433841253877
V2 −longitudinal,P014,3,20,0.0,0.4,1.0,4,1.0,0.2,0.25,1,1.0,8.9,0.0,0.06666666666666667,1,0,30,13.075708178803325,3.261363271958184,0.005263157894736842,0.7129948739869523,0.3463559193397635
V2 −longitudinal,P014,4,20,0.0,0.4,1.0,4,1.0,0.25,0.6,0,,8.85,0.0,0.1,1,0,30,13.587083900347352,3.099105017795786,0.005263157894736842,0.7654259582142073,0.4243995794437387
V2 −longitudinal,P014,5,20,0.0,0.3,1.0,4,1.0,0.2,1.0,0,,8.95,0.0,0.06666666666666667,1,0,30,15.907333930954337,3.1338933572035352,0.005263157894736842,0.7568473850671709,0.42507025240769447
V2 −longitudinal,P015,0,20,0.0,0.2,1.0,4,1.0,,,0,,8.8,0.0,0.06666666666666667,1,0,60,11.794124962761998,3.161967848031815,0.0,0.6866467905380875,0.2857112661294784
V2 −longitudinal,P015,1,20,0.0,0.0,1.0,4,1.0,0.4,0.25,1,1.0,8.85,0.0,0.03333333333333333,1,0,30,10.440916987136006,3.1979097304500685,0.005263157894736842,0.7296100753633626,0.2813353151190267
V2 −longitudinal,P015,2,20,0.0,0.1,1.0,3,0.9921503172858167,0.3,0.16666666666666666,1,1.0,9.45,0.0,0.03333333333333333,1,0,30,12.356790946796536,3.3253673322275588,0.005263157894736842,0.7398827635201431,0.43009939379053325
V2 −longitudinal,P015,3,20,0.0,0.1,1.0,4,1.0,0.15,0.3333333333333333,1,0.0,9.5,0.0,0.03333333333333333,1,0,30,13.928625034168363,3.5442575993477687,0.005263157894736842,0.7621007296284503,0.4946430923894504
V2 −longitudinal,P015,4,20,0.0,0.3,1.0,3,0.9921503172858167,0.1,1.0,1,0.0,9.7,0.0,0.06666666666666667,1,0,30,14.015665976330638,3.477549690798308,0.005263157894736842,0.7587405398210323,0.297071383597989
V2 −longitudinal,P015,5,20,0.0,0.1,1.0,3,0.9780451855744626,0.2,0.5,0,,9.65,0.0,0.03333333333333333,1,0,30,14.644791139289737,3.561390236405772,0.005263157894736842,0.7426562447226643,0.39053268426087634
V2 −longitudinal,P016,0,20,0.0,0.1,1.0,4,1.0,,,0,,8.85,0.0,0.08333333333333333,1,0,60,11.19345799088478,2.7277804524920652,0.0,0.6788653019749546,0.2682648185693933
V2 −longitudinal,P016,1,20,0.0,0.35,1.0,4,1.0,0.3,0.5,1,1.0,8.5,0.0,0.06666666666666667,1,0,30,10.186958126723766,2.937862930089339,0.010526315789473684,0.6959262657052914,0.3029505366562633
V2 −longitudinal,P016,2,20,0.0,0.45,1.0,4,1.0,0.4,0.875,0,,8.65,0.0,0.06666666666666667,1,0,30,11.929499916732311,3.0538069323708994,0.005263157894736842,0.6934504009416178,0.28953078923134123
V2 −longitudinal,P016,3,20,0.0,0.45,1.0,4,1.0,0.2,0.5,1,1.0,8.4,0.0,0.03333333333333333,1,0,30,13.817790895700455,3.182938121740438,0.005263157894736842,0.727189557591621,0.43689811553940894
V2 −longitudinal,P016,4,20,0.0,0.35,1.0,4,1.0,0.4,0.375,1,1.0,8.6,0.0,0.06666666666666667,1,0,30,14.48774989694357,3.2854979042036176,0.005263157894736842,0.75912232673197,0.308501566613527
V2 −longitudinal,P016,5,20,0.0,0.65,1.0,4,1.0,0.25,0.8,0,,8.25,0.0,0.0,1,0,30,16.29745797254145,3.498000684849674,0.010526315789473684,0.7852752661062683,0.41909818225918094
V2 −longitudinal,P017,0,20,0.0,0.3,1.0,4,1.0,,,0,,8.45,0.0,0.03333333333333333,1,0,60,12.454665964469314,2.7808972182714298,0.005263157894736842,0.6964240615512842,0.32201258060141175
V2 −longitudinal,P017,1,20,0.0,0.5,1.0,4,1.0,0.45,0.4444444444444444,1,1.0,8.65,0.0,0.03333333333333333,1,0,30,10.713374940678477,3.190685086542749,0.0,0.7371313728564888,0.32937316229589475
V2 −longitudinal,P017,2,20,0.0,0.4,1.0,4,1.0,0.35,0.5714285714285714,1,1.0,8.95,0.0,0.13333333333333333,1,0,30,12.047374853864312,3.1087008163401557,0.0,0.747471084156643,0.3222373255120227
V2 −longitudinal,P017,3,20,0.0,0.5,1.0,3,0.9921503172858167,0.2,0.5,0,,9.2,0.0,0.0,1,0,30,14.758707955479622,3.0580618996538496,0.0,0.7511076448483769,0.3453530473384657
V2 −longitudinal,P017,4,20,0.0,0.4,1.0,4,1.0,0.25,0.4,1,1.0,9.45,0.0,0.13333333333333333,1,0,30,13.652541907504201,3.0616994526372756,0.0,0.7554482960539622,0.37651483762129667
V2 −longitudinal,P017,5,20,0.0,0.4,1.0,3,0.9921503172858167,0.3,0.3333333333333333,1,1.0,8.9,0.0,0.1,1,0,30,14.627416850998998,3.2617657435944105,0.0,0.7575857227358065,0.30766196829952297
V2 −longitudinal,P018,0,20,0.0,0.3,1.0,4,1.0,,,0,,8.55,0.0,0.08333333333333333,1,0,60,11.33391703478992,3.099203941780026,0.0,0.708879948716455,0.3026095816395119
V2 −longitudinal,P018,1,20,0.0,0.4,1.0,4,1.0,0.45,0.1111111111111111,1,1.0,9.0,0.0,0.06666666666666667,1,0,30,10.721666039898992,3.32852348730241,0.0,0.7373019470153666,0.3724443883505569
V2 −longitudinal,P018,2,20,0.0,0.3,1.0,4,1.0,0.3,0.3333333333333333,0,,8.85,0.0,0.1,1,0,30,12.064791982993484,3.558388955899633,0.0,0.7052041528336676,0.3148534658803404
V2 −longitudinal,P018,3,20,0.0,0.4,1.0,3,0.9921503172858167,0.15,0.6666666666666666,0,,8.85,0.0,0.03333333333333333,1,0,30,13.845792040228844,3.6748574862771854,0.0,0.7237764693097664,0.3777509244770844
V2 −longitudinal,P018,4,20,0.0,0.5,1.0,3,0.9921503172858167,0.15,0.6666666666666666,0,,8.65,0.0,0.03333333333333333,1,0,30,14.31583403609693,3.708553749517501,0.0,0.7336075679947598,0.5492057045606157
V2 −longitudinal,P018,5,20,0.0,0.4,1.0,3,0.9921503172858167,0.1,1.0,0,,8.65,0.0,0.06666666666666667,1,0,30,15.51295886747539,3.803104516791129,0.0,0.7435395526433826,0.2317472957042598
V2 −longitudinal,P019,0,20,0.0,0.3,1.0,4,1.0,,,0,,9.05,0.0,0.06666666666666667,1,0,60,11.456584092229605,2.8740474094165656,0.005263157894736842,0.7088827312082409,0.3190048491630397
V2 −longitudinal,P019,1,20,0.0,0.2,1.0,4,1.0,0.35,0.2857142857142857,1,1.0,9.5,0.0,0.06666666666666667,1,0,30,10.64504194073379,3.0969916968764246,0.0,0.6735319602067003,0.2867846986348061
V2 −longitudinal,P019,2,20,0.0,0.3,1.0,4,1.0,0.3,0.3333333333333333,1,1.0,9.25,0.0,0.0,1,0,30,12.956582941114902,3.2394989143613477,0.005263157894736842,0.7134464807376882,0.355383413406739
V2 −longitudinal,P019,3,20,0.0,0.4,1.0,4,1.0,0.3,0.3333333333333333,0,,8.75,0.0,0.06666666666666667,1,0,30,13.947125058621168,3.667965867210838,0.005263157894736842,0.7216461721454535,0.4607729248936481
V2 −longitudinal,P019,4,20,0.0,0.4,1.0,4,1.0,0.15,0.6666666666666666,0,,8.6,0.0,0.0,1,0,30,14.572458108887076,3.5296552795989085,0.005263157894736842,0.7208831493686598,0.512783997096947
V2 −longitudinal,P019,5,20,0.0,0.2,1.0,4,1.0,0.25,0.2,1,1.0,8.9,0.0,0.03333333333333333,1,0,30,15.119708143174648,3.4393937213443317,0.0,0.7334277327561971,0.43191873706939815
V2 −longitudinal,P020,0,20,0.0,0.3,1.0,4,1.0,,,0,,8.45,0.0,0.016666666666666666,1,0,60,12.555417139083147,2.8828950074380253,0.005263157894736842,0.7116271618709924,0.3222356618384651
V2 −longitudinal,P020,1,20,0.0,0.3,1.0,4,1.0,0.4,0.125,1,1.0,9.0,0.0,0.06666666666666667,1,0,30,10.155291063711047,2.9659218977715924,0.0,0.6818014819477001,0.2921256412614361
V2 −longitudinal,P020,2,20,0.0,0.2,1.0,3,0.9921503172858167,0.35,0.0,1,1.0,8.65,0.0,0.06666666666666667,1,0,30,12.033707927912474,3.229379468221101,0.0,0.7189598078995705,0.31845512376184065
V2 −longitudinal,P020,3,20,0.0,0.3,1.0,3,0.9921503172858167,0.3,0.5,1,1.0,9.15,0.0,0.1,1,0,30,13.368041953071952,3.2197330373468676,0.0,0.7251323575134185,0.42322693633011493
V2 −longitudinal,P020,4,20,0.0,0.1,1.0,3,0.9921503172858167,0.35,0.42857142857142855,1,1.0,9.35,0.0,0.06666666666666667,1,0,30,14.434790937229991,3.237474735149315,0.0,0.7468321471589123,0.3932667337060156
V2 −longitudinal,P020,5,20,0.0,0.1,1.0,4,1.0,0.2,0.75,0,,9.25,0.0,0.06666666666666667,1,0,30,15.059917001053691,3.3087169758279145,0.0,0.7502967011231366,0.3544185940359965
V2 −longitudinal,P021,0,20,0.0,0.4,1.0,4,1.0,,,0,,8.5,0.0,0.05,1,0,60,11.14083407446742,3.1574876441152395,0.0,0.6846377037762688,0.23704597248153664
V2 −longitudinal,P021,1,20,0.0,0.4,1.0,3,0.9921503172858167,0.45,0.3333333333333333,1,0.0,8.55,0.0,0.0,1,0,30,10.606667026877403,3.3281164353464248,0.0,0.7206498308549122,0.38929411864722313
V2 −longitudinal,P021,2,20,0.0,0.2,1.0,4,1.0,0.25,0.2,0,,8.65,0.0,0.0,1,0,30,12.889625038951635,3.5203467558200385,0.0,0.7091743730419442,0.36167678463288483
V2 −longitudinal,P021,3,20,0.0,0.45,1.0,4,1.0,0.15,1.0,1,0.0,8.4,0.0,0.03333333333333333,1,0,30,14.038957888260484,3.729489609892724,0.005263157894736842,0.6986904485899988,0.3627050981313735
V2 −longitudinal,P021,4,20,0.0,0.45,1.0,4,1.0,0.05,1.0,0,,8.45,0.0,0.06666666666666667,1,0,30,14.017625013366342,3.729489609892724,0.005263157894736842,0.6975875789104742,0.3256489503895279
V2 −longitudinal,P021,5,20,0.0,0.35,1.0,4,1.0,0.05,1.0,1,0.0,8.6,0.0,0.13333333333333333,1,0,30,13.758583925664425,3.702415211438344,0.0,0.7076982652270691,0.4623259818341645
V2 −longitudinal,P022,0,20,0.0,0.3,1.0,4,1.0,,,0,,8.65,0.0,0.05,1,0,60,11.489375028759241,2.862976989079862,0.0,0.695591259438,0.2728193857413797
V2 −longitudinal,P022,1,20,0.0,0.2,1.0,4,1.0,0.45,0.3333333333333333,0,,8.35,0.0,0.06666666666666667,1,0,30,10.446415981277823,3.122268833304564,0.0,0.7399022257314087,0.2725894752004747
V2 −longitudinal,P022,2,20,0.0,0.2,1.0,4,1.0,0.5,0.5,1,1.0,8.45,0.0,0.0,1,0,30,12.575750006362796,3.347103086053245,0.0,0.7298772496075967,0.3621389479127171
V2 −longitudinal,P022,3,20,0.0,0.2,1.0,4,1.0,0.15,0.0,1,1.0,8.5,0.0,0.03333333333333333,1,0,30,14.489082852378488,3.4437083565394744,0.0,0.7386082751942789,0.5242819203646124
V2 −longitudinal,P022,4,20,0.0,0.3,1.0,4,1.0,0.2,0.75,1,1.0,8.4,0.0,0.06666666666666667,1,0,30,14.581082854419947,3.3427042342743243,0.0,0.74672279803551,0.4005252791356993
V2 −longitudinal,P022,5,20,0.0,0.2,1.0,4,1.0,0.3,0.3333333333333333,1,1.0,8.15,0.0,0.1,1,0,30,15.01983287744224,3.5366304526049617,0.0,0.7689279741130073,0.4627962763923159
V2 −longitudinal,P023,0,20,0.0,0.3,1.0,4,1.0,,,0,,8.85,0.0,0.05,1,0,60,11.32004102692008,2.7078753256971497,0.0,0.6970540811611211,0.2938278230824337
V2 −longitudinal,P023,1,20,0.0,0.3,1.0,4,1.0,0.35,0.5714285714285714,1,1.0,8.8,0.0,0.1,1,0,30,10.395791148766875,2.9913529470269196,0.0,0.7274849139757168,0.2809051691305156
V2 −longitudinal,P023,2,20,0.0,0.3,1.0,4,1.0,0.3,0.3333333333333333,0,,8.75,0.0,0.03333333333333333,1,0,30,13.3670000359416,3.0540513687816118,0.0,0.7343973548526873,0.3912416926434498
V2 −longitudinal,P023,3,20,0.0,0.4,1.0,3,0.9921503172858167,0.25,0.2,1,1.0,9.1,0.0,0.03333333333333333,1,0,30,14.573832973837852,3.330490388671122,0.0,0.7414034303144899,0.4797872788296987
